# x	y_noisy
4.27299	-0.81860
4.27614	-0.88754
4.27928	-0.94297
4.28242	-1.00400
4.28556	-0.96485
4.28870	-0.76143
4.29184	-0.88520
4.29499	-0.97538
4.29813	-0.98513
4.30127	-0.89269
4.30441	-1.04851
4.30755	-0.91061
4.31070	-0.77594
4.31384	-0.84940
4.31698	-0.93388
4.32012	-1.06835
4.32326	-0.78253
4.32641	-0.84663
4.32955	-0.86264
4.33269	-0.97118
4.33583	-0.94317
4.33897	-0.98451
4.34212	-0.94905
4.34526	-0.98501
4.34840	-0.87921
4.35154	-0.96236
4.35468	-0.94938
4.35782	-0.97143
4.36097	-0.88999
4.36411	-1.02712
4.36725	-0.96241
4.37039	-0.87754
4.37353	-0.94604
4.37668	-0.96743
4.37982	-1.07224
4.38296	-1.04693
4.38610	-0.87143
4.38924	-1.03804
4.39239	-0.98932
4.39553	-0.90367
4.39867	-1.02343
4.40181	-0.86522
4.40495	-0.95509
4.40810	-0.98692
4.41124	-0.77331
4.41438	-1.01439
4.41752	-1.07955
4.42066	-0.97794
4.42380	-0.97187
4.42695	-0.95487
4.43009	-0.98870
4.43323	-0.96743
4.43637	-1.11241
4.43951	-0.90809
4.44266	-1.04266
4.44580	-1.05229
4.44894	-0.89390
4.45208	-0.86995
4.45522	-0.75012
4.45837	-0.95162
4.46151	-1.06801
4.46465	-0.94422
4.46779	-1.07459
4.47093	-1.03066
4.47408	-1.03515
4.47722	-0.89612
4.48036	-1.01921
4.48350	-0.86313
4.48664	-1.12547
4.48978	-0.96003
4.49293	-0.94847
4.49607	-0.83999
4.49921	-0.91116
4.50235	-0.98410
4.50549	-1.11020
4.50864	-0.85868
4.51178	-0.93853
4.51492	-0.94299
4.51806	-1.05410
4.52120	-1.12449
4.52435	-0.92535
4.52749	-0.98530
4.53063	-0.88316
4.53377	-0.95454
4.53691	-1.08423
4.54006	-0.95431
4.54320	-0.95238
4.54634	-1.04774
4.54948	-1.03561
4.55262	-1.00314
4.55576	-0.96773
4.55891	-0.99223
4.56205	-0.88972
4.56519	-0.91515
4.56833	-1.03118
4.57147	-1.00135
4.57462	-1.00444
4.57776	-1.09812
4.58090	-1.12642
4.58404	-1.02086
4.58718	-1.01988
4.59033	-0.98337
4.59347	-0.98595
4.59661	-0.92075
4.59975	-0.98053
4.60289	-1.05791
4.60604	-0.90417
4.60918	-0.97910
4.61232	-0.89753
4.61546	-0.95649
4.61860	-1.03959
4.62174	-0.94838
4.62489	-0.92209
4.62803	-1.00281
4.63117	-1.08157
4.63431	-1.00504
4.63745	-1.09456
4.64060	-0.95530
4.64374	-0.95870
4.64688	-1.00883
4.65002	-0.96837
4.65316	-1.02053
4.65631	-1.07238
4.65945	-1.03342
4.66259	-0.98764
4.66573	-1.11694
4.66887	-0.98127
4.67202	-1.22670
4.67516	-1.02628
4.67830	-0.95390
4.68144	-1.00809
4.68458	-0.96302
4.68773	-1.02428
4.69087	-0.94752
4.69401	-1.02314
4.69715	-0.94267
4.70029	-0.95302
4.70343	-0.95227
4.70658	-1.10520
4.70972	-0.96650
4.71286	-0.91451
4.71600	-1.00154
4.71914	-1.11015
4.72229	-0.87439
4.72543	-1.05394
4.72857	-1.02811
4.73171	-0.90358
4.73485	-1.00736
4.73800	-0.99470
4.74114	-1.00626
4.74428	-1.05305
4.74742	-1.03028
4.75056	-1.06005
4.75371	-1.03829
4.75685	-1.06401
4.75999	-1.10099
4.76313	-0.93656
4.76627	-0.91136
4.76941	-1.15522
4.77256	-1.01969
4.77570	-1.02357
4.77884	-1.02335
4.78198	-0.94435
4.78512	-1.08584
4.78827	-1.00956
4.79141	-1.00014
4.79455	-0.94658
4.79769	-1.00622
4.80083	-1.05857
4.80398	-1.17088
4.80712	-0.88484
4.81026	-0.96545
4.81340	-0.86841
4.81654	-0.96618
4.81969	-0.91984
4.82283	-0.99804
4.82597	-0.83986
4.82911	-0.99264
4.83225	-0.96026
4.83539	-0.82313
4.83854	-1.01047
4.84168	-0.90736
4.84482	-0.96992
4.84796	-0.94648
4.85110	-0.94890
4.85425	-0.88359
4.85739	-0.91940
4.86053	-0.96303
4.86367	-0.97227
4.86681	-0.91179
4.86996	-1.05874
4.87310	-1.10562
4.87624	-0.97451
4.87938	-0.98989
4.88252	-0.95434
4.88567	-1.00521
4.88881	-1.01290
4.89195	-1.05765
4.89509	-1.00653
4.89823	-0.78225
4.90137	-0.92943
4.90452	-1.07389
4.90766	-0.87197
4.91080	-1.05364
4.91394	-0.94458
4.91708	-0.94575
4.92023	-1.00968
4.92337	-0.97126
4.92651	-0.73173
4.92965	-0.97153
4.93279	-1.01501
4.93594	-0.82692
4.93908	-1.11248
4.94222	-0.97080
4.94536	-0.86751
4.94850	-0.99937
4.95165	-0.92206
4.95479	-0.78321
4.95793	-1.03913
4.96107	-1.00134
4.96421	-0.92235
4.96735	-0.97118
4.97050	-0.91094
4.97364	-1.12188
4.97678	-0.97662
4.97992	-0.81315
4.98306	-1.03069
4.98621	-0.90784
4.98935	-1.02327
4.99249	-0.89661
4.99563	-0.99797
4.99877	-0.88793
5.00192	-0.84560
5.00506	-0.98752
5.00820	-0.94947
5.01134	-0.96705
5.01448	-0.88270
5.01763	-0.94259
5.02077	-1.09746
5.02391	-1.04929
5.02705	-0.92962
5.03019	-0.98099
5.03333	-1.03570
5.03648	-0.95570
5.03962	-1.04864
5.04276	-1.04566
5.04590	-0.84532
5.04904	-0.95197
5.05219	-0.90494
5.05533	-1.03219
5.05847	-0.84977
5.06161	-0.94168
5.06475	-0.90344
5.06790	-1.00069
5.07104	-0.90538
5.07418	-0.97691
5.07732	-0.97344
5.08046	-1.03041
5.08361	-1.03021
5.08675	-1.04791
5.08989	-0.84973
5.09303	-0.94331
5.09617	-0.88700
5.09931	-1.02102
5.10246	-0.84057
5.10560	-0.92771
5.10874	-1.01926
5.11188	-0.95110
5.11502	-0.76948
5.11817	-0.81587
5.12131	-0.85821
5.12445	-1.01633
5.12759	-1.02374
5.13073	-1.09019
5.13388	-0.77247
5.13702	-0.75056
5.14016	-0.85276
5.14330	-0.89096
5.14644	-0.96709
5.14959	-0.85991
5.15273	-0.91220
5.15587	-0.96426
5.15901	-0.82286
5.16215	-0.93768
5.16529	-0.86009
5.16844	-0.91156
5.17158	-0.79940
5.17472	-0.90569
5.17786	-0.88567
5.18100	-0.87552
5.18415	-0.95088
5.18729	-0.88750
5.19043	-0.97293
5.19357	-0.85347
5.19671	-0.86570
5.19986	-0.98954
5.20300	-0.79987
5.20614	-0.87684
5.20928	-0.85354
5.21242	-0.83890
5.21557	-0.84564
5.21871	-0.99629
5.22185	-0.91915
5.22499	-0.85614
5.22813	-0.83287
5.23127	-1.02609
5.23442	-0.86316
5.23756	-0.82885
5.24070	-0.94445
5.24384	-0.90987
5.24698	-0.83922
5.25013	-0.85029
5.25327	-0.95880
5.25641	-0.86439
5.25955	-0.81397
5.26269	-0.89636
5.26584	-0.84879
5.26898	-0.79581
5.27212	-0.87498
5.27526	-0.91790
5.27840	-0.78748
5.28155	-0.80067
5.28469	-1.05756
5.28783	-0.85949
5.29097	-0.86593
5.29411	-0.77324
5.29725	-0.85524
5.30040	-0.95930
5.30354	-0.68493
5.30668	-0.84618
5.30982	-0.86711
5.31296	-0.68478
5.31611	-0.84925
5.31925	-0.79853
5.32239	-0.91283
5.32553	-0.89320
5.32867	-0.80714
5.33182	-0.96082
5.33496	-0.77029
5.33810	-0.84079
5.34124	-0.76370
5.34438	-0.75808
5.34753	-0.72006
5.35067	-0.84270
5.35381	-0.85856
5.35695	-0.83644
5.36009	-0.90221
5.36323	-0.78986
5.36638	-0.82187
5.36952	-0.87754
5.37266	-0.76846
5.37580	-0.56335
5.37894	-0.68995
5.38209	-0.87781
5.38523	-0.77191
5.38837	-0.78352
5.39151	-0.79515
5.39465	-0.78621
5.39780	-0.88625
5.40094	-0.73545
5.40408	-0.76679
5.40722	-0.83541
5.41036	-0.82715
5.41351	-0.88638
5.41665	-0.85869
5.41979	-0.72245
5.42293	-0.83112
5.42607	-0.78825
5.42922	-0.74966
5.43236	-0.82524
5.43550	-0.88423
5.43864	-0.79167
5.44178	-0.75556
5.44492	-0.69862
5.44807	-0.72789
5.45121	-0.75766
5.45435	-0.66751
5.45749	-0.68784
5.46063	-0.78775
5.46378	-0.66471
5.46692	-0.74892
5.47006	-0.67665
5.47320	-0.74078
5.47634	-0.78733
5.47949	-0.54385
5.48263	-0.80531
5.48577	-0.80239
5.48891	-0.77631
5.49205	-0.72969
5.49520	-0.76886
5.49834	-0.84268
5.50148	-0.71437
5.50462	-0.62092
5.50776	-0.57878
5.51090	-0.63941
5.51405	-0.66080
5.51719	-0.71350
5.52033	-0.83645
5.52347	-0.57246
5.52661	-0.55561
5.52976	-0.61693
5.53290	-0.71037
5.53604	-0.66885
5.53918	-0.74179
5.54232	-0.64868
5.54547	-0.65824
5.54861	-0.69975
5.55175	-0.69789
5.55489	-0.73403
5.55803	-0.54060
5.56118	-0.61739
5.56432	-0.70770
5.56746	-0.62780
5.57060	-0.63520
5.57374	-0.69189
5.57688	-0.71754
5.58003	-0.64869
5.58317	-0.69682
5.58631	-0.68791
5.58945	-0.69318
5.59259	-0.45118
5.59574	-0.70563
5.59888	-0.57108
5.60202	-0.72674
5.60516	-0.68974
5.60830	-0.66166
5.61145	-0.47749
5.61459	-0.86867
5.61773	-0.60028
5.62087	-0.54381
5.62401	-0.49205
5.62716	-0.71441
5.63030	-0.63973
5.63344	-0.62740
5.63658	-0.61028
5.63972	-0.51355
5.64286	-0.53049
5.64601	-0.58872
5.64915	-0.58534
5.65229	-0.68894
5.65543	-0.56466
5.65857	-0.63339
5.66172	-0.66613
5.66486	-0.56585
5.66800	-0.65804
5.67114	-0.52379
5.67428	-0.60124
5.67743	-0.58378
5.68057	-0.45709
5.68371	-0.54403
5.68685	-0.53410
5.68999	-0.54077
5.69314	-0.51069
5.69628	-0.49443
5.69942	-0.61517
5.70256	-0.59011
5.70570	-0.51188
5.70884	-0.61185
5.71199	-0.49095
5.71513	-0.63469
5.71827	-0.54915
5.72141	-0.53468
5.72455	-0.40448
5.72770	-0.52967
5.73084	-0.52371
5.73398	-0.50869
5.73712	-0.62529
5.74026	-0.60174
5.74341	-0.49866
5.74655	-0.52365
5.74969	-0.57932
5.75283	-0.46109
5.75597	-0.42211
5.75912	-0.61224
5.76226	-0.43440
5.76540	-0.42373
5.76854	-0.38124
5.77168	-0.62101
5.77482	-0.56221
5.77797	-0.43887
5.78111	-0.56968
5.78425	-0.55045
5.78739	-0.52130
5.79053	-0.37917
5.79368	-0.55778
5.79682	-0.38768
5.79996	-0.44192
5.80310	-0.49928
5.80624	-0.58169
5.80939	-0.40527
5.81253	-0.41362
5.81567	-0.39395
5.81881	-0.37022
5.82195	-0.35686
5.82510	-0.55747
5.82824	-0.51441
5.83138	-0.57606
5.83452	-0.39181
5.83766	-0.34157
5.84080	-0.22845
5.84395	-0.39680
5.84709	-0.47909
5.85023	-0.45015
5.85337	-0.33209
5.85651	-0.43353
5.85966	-0.45960
5.86280	-0.37388
5.86594	-0.31836
5.86908	-0.35712
5.87222	-0.31190
5.87537	-0.29200
5.87851	-0.32522
5.88165	-0.38269
5.88479	-0.18447
5.88793	-0.35139
5.89108	-0.48633
5.89422	-0.29641
5.89736	-0.44023
5.90050	-0.33553
5.90364	-0.42764
5.90678	-0.35172
5.90993	-0.31187
5.91307	-0.27868
5.91621	-0.35670
5.91935	-0.51146
5.92249	-0.42861
5.92564	-0.38610
5.92878	-0.43033
5.93192	-0.31530
5.93506	-0.45318
5.93820	-0.37627
5.94135	-0.30873
5.94449	-0.30798
5.94763	-0.29799
5.95077	-0.33839
5.95391	-0.29125
5.95706	-0.39333
5.96020	-0.32786
5.96334	-0.33097
5.96648	-0.18245
5.96962	-0.28039
5.97276	-0.25289
5.97591	-0.27842
5.97905	-0.12646
5.98219	-0.29547
5.98533	-0.34197
5.98847	-0.33379
5.99162	-0.21407
5.99476	-0.18415
5.99790	-0.31752
6.00104	-0.37228
6.00418	-0.23180
6.00733	-0.31382
6.01047	-0.32641
6.01361	-0.23475
6.01675	-0.21391
6.01989	-0.37613
6.02304	-0.25087
6.02618	-0.32263
6.02932	-0.18761
6.03246	-0.29755
6.03560	-0.24965
6.03874	-0.29377
6.04189	-0.05123
6.04503	-0.23675
6.04817	-0.24269
6.05131	-0.34848
6.05445	-0.25390
6.05760	-0.06193
6.06074	-0.06562
6.06388	-0.24026
6.06702	-0.27724
6.07016	-0.25522
6.07331	-0.14739
6.07645	-0.22547
6.07959	-0.17957
6.08273	-0.18424
6.08587	-0.29145
6.08902	-0.10909
6.09216	-0.10200
6.09530	-0.11655
6.09844	-0.27897
6.10158	-0.17112
6.10472	-0.29372
6.10787	-0.17913
6.11101	-0.12796
6.11415	-0.10424
6.11729	0.02123
6.12043	-0.20659
6.12358	-0.20780
6.12672	-0.06332
6.12986	-0.15307
6.13300	-0.16960
6.13614	-0.13984
6.13929	-0.24166
6.14243	-0.10953
6.14557	-0.07869
6.14871	0.02752
6.15185	0.02337
6.15500	-0.14222
6.15814	-0.06823
6.16128	-0.23370
6.16442	-0.17382
6.16756	-0.13964
6.17071	-0.10685
6.17385	-0.18831
6.17699	-0.15333
6.18013	-0.15968
6.18327	-0.09290
6.18641	-0.06715
6.18956	-0.04722
6.19270	-0.00214
6.19584	-0.12114
6.19898	-0.04236
6.20212	-0.04257
6.20527	-0.00992
6.20841	-0.18601
6.21155	-0.06463
6.21469	-0.03741
6.21783	-0.07304
6.22098	-0.08544
6.22412	-0.12197
6.22726	-0.04242
6.23040	-0.10895
6.23354	0.08185
6.23669	-0.04357
6.23983	-0.02930
6.24297	-0.03786
6.24611	0.05261
6.24925	-0.15108
6.25239	0.01040
6.25554	-0.14875
6.25868	0.04280
6.26182	-0.11782
6.26496	-0.00510
6.26810	0.09225
6.27125	0.01381
6.27439	-0.07157
6.27753	0.19503
6.28067	0.04282
6.28381	0.03122
6.28696	0.06396
6.29010	0.10368
6.29324	-0.04563
6.29638	0.06586
6.29952	0.07077
6.30267	-0.04365
6.30581	-0.11213
6.30895	-0.02958
6.31209	-0.06385
6.31523	-0.06690
6.31837	0.05807
6.32152	0.01290
6.32466	0.00537
6.32780	0.08917
6.33094	0.02426
6.33408	0.07498
6.33723	-0.02486
6.34037	0.12360
6.34351	0.12962
6.34665	0.03144
6.34979	0.13560
6.35294	0.03802
6.35608	-0.03592
6.35922	0.12894
6.36236	0.18358
6.36550	0.06101
6.36865	0.19121
6.37179	0.02976
6.37493	0.30885
6.37807	0.15709
6.38121	0.13535
6.38435	0.15637
6.38750	0.18808
6.39064	0.05029
6.39378	0.27138
6.39692	0.22214
6.40006	0.20691
6.40321	0.09296
6.40635	0.33288
6.40949	0.05537
6.41263	0.14369
6.41577	0.09225
6.41892	0.09707
6.42206	0.19830
6.42520	0.13248
6.42834	0.22758
6.43148	0.07573
6.43463	0.08241
6.43777	0.16430
6.44091	0.30132
6.44405	0.14545
6.44719	0.24683
6.45033	0.30745
6.45348	0.02562
6.45662	0.10522
6.45976	0.16009
6.46290	0.06053
6.46604	0.28442
6.46919	0.34135
6.47233	0.10096
6.47547	0.20824
6.47861	0.03235
6.48175	0.20737
6.48490	0.16754
6.48804	0.31649
6.49118	0.26366
6.49432	0.16788
6.49746	0.13114
6.50061	0.26872
6.50375	0.17071
6.50689	0.22580
6.51003	0.24309
6.51317	0.24471
6.51631	0.22928
6.51946	0.27317
6.52260	0.32677
6.52574	0.06432
6.52888	0.11376
6.53202	0.27667
6.53517	0.32423
6.53831	0.12160
6.54145	0.35344
6.54459	0.17616
6.54773	0.18500
6.55088	0.20526
6.55402	0.22211
6.55716	0.32662
6.56030	0.29404
6.56344	0.22719
6.56659	0.37140
6.56973	0.42350
6.57287	0.17098
6.57601	0.25836
6.57915	0.19157
6.58229	0.39052
6.58544	0.31434
6.58858	0.20652
6.59172	0.33046
6.59486	0.37373
6.59800	0.41787
6.60115	0.30417
6.60429	0.26754
6.60743	0.35440
6.61057	0.30716
6.61371	0.27570
6.61686	0.34916
6.62000	0.34393
6.62314	0.29449
6.62628	0.31862
6.62942	0.32161
6.63257	0.19996
6.63571	0.31351
6.63885	0.43946
6.64199	0.36570
6.64513	0.25773
6.64827	0.39545
6.65142	0.17963
6.65456	0.30582
6.65770	0.36262
6.66084	0.44293
6.66398	0.37131
6.66713	0.41034
6.67027	0.24331
6.67341	0.46175
6.67655	0.35439
6.67969	0.27169
6.68284	0.41744
6.68598	0.34724
6.68912	0.44961
6.69226	0.41550
6.69540	0.57671
6.69855	0.36471
6.70169	0.50594
6.70483	0.33190
6.70797	0.31320
6.71111	0.26023
6.71425	0.42416
6.71740	0.30803
6.72054	0.43256
6.72368	0.43996
6.72682	0.34403
6.72996	0.36518
6.73311	0.30785
6.73625	0.40664
6.73939	0.47919
6.74253	0.49429
6.74567	0.44797
6.74882	0.37168
6.75196	0.31892
6.75510	0.67131
6.75824	0.54782
6.76138	0.43647
6.76453	0.49825
6.76767	0.35912
6.77081	0.44658
6.77395	0.63750
6.77709	0.53041
6.78023	0.43928
6.78338	0.50117
6.78652	0.48004
6.78966	0.57157
6.79280	0.51132
6.79594	0.54359
6.79909	0.49100
6.80223	0.45409
6.80537	0.48728
6.80851	0.38206
6.81165	0.46995
6.81480	0.54466
6.81794	0.63399
6.82108	0.48780
6.82422	0.65132
6.82736	0.51203
6.83051	0.56567
6.83365	0.48844
6.83679	0.69668
6.83993	0.59291
6.84307	0.56130
6.84622	0.60336
6.84936	0.43411
6.85250	0.56348
6.85564	0.60403
6.85878	0.58571
6.86192	0.55618
6.86507	0.55171
6.86821	0.59836
6.87135	0.39380
6.87449	0.59410
6.87763	0.62294
6.88078	0.57085
6.88392	0.55298
6.88706	0.66015
6.89020	0.47798
6.89334	0.67917
6.89649	0.56423
6.89963	0.66922
6.90277	0.48361
6.90591	0.59103
6.90905	0.57839
6.91220	0.50356
6.91534	0.59202
6.91848	0.45362
6.92162	0.62337
6.92476	0.60904
6.92790	0.49245
6.93105	0.68639
6.93419	0.54993
6.93733	0.75668
6.94047	0.70402
6.94361	0.67214
6.94676	0.60683
6.94990	0.76687
6.95304	0.72152
6.95618	0.56558
6.95932	0.57152
6.96247	0.58139
6.96561	0.64630
6.96875	0.72131
6.97189	0.64987
6.97503	0.80103
6.97818	0.63711
6.98132	0.60609
6.98446	0.45793
6.98760	0.66519
6.99074	0.47895
6.99388	0.75145
6.99703	0.65631
7.00017	0.77128
7.00331	0.73306
7.00645	0.75664
7.00959	0.64972
7.01274	0.69541
7.01588	0.72764
7.01902	0.66076
7.02216	0.62196
7.02530	0.73925
7.02845	0.58411
7.03159	0.72391
7.03473	0.71931
7.03787	0.73130
7.04101	0.81617
7.04416	0.75156
7.04730	0.70972
7.05044	0.68481
7.05358	0.59584
7.05672	0.72095
7.05986	0.53980
7.06301	0.87548
7.06615	0.62858
7.06929	0.73938
7.07243	0.74084
7.07557	0.75176
7.07872	0.63050
7.08186	0.68155
7.08500	0.58761
7.08814	0.57215
7.09128	0.57730
7.09443	0.77996
7.09757	0.66284
7.10071	0.80409
7.10385	0.79357
7.10699	0.72060
7.11014	0.68648
7.11328	0.82945
7.11642	0.82011
7.11956	0.79074
7.12270	0.72666
7.12584	0.70117
7.12899	0.82046
7.13213	0.79155
7.13527	0.83785
7.13841	0.77081
7.14155	0.79748
7.14470	0.69936
7.14784	0.80300
7.15098	0.71407
7.15412	0.62739
7.15726	0.77181
7.16041	0.78192
7.16355	0.75807
7.16669	0.82626
7.16983	0.81506
7.17297	0.71904
7.17612	0.75956
7.17926	0.72096
7.18240	0.80079
7.18554	0.81708
7.18868	0.70136
7.19182	0.84429
7.19497	0.94984
7.19811	0.69531
7.20125	0.69760
7.20439	0.80867
7.20753	0.84434
7.21068	0.78375
7.21382	0.81900
7.21696	0.92558
7.22010	0.77866
7.22324	0.77493
7.22639	0.80795
7.22953	0.90816
7.23267	0.81897
7.23581	0.73789
7.23895	0.73252
7.24210	0.75455
7.24524	0.82841
7.24838	0.86574
7.25152	0.82923
7.25466	0.71944
7.25780	0.95823
7.26095	0.66588
7.26409	0.84832
7.26723	0.81836
7.27037	0.88600
7.27351	0.92850
7.27666	0.79713
7.27980	0.93789
7.28294	0.77376
7.28608	0.71885
7.28922	0.76201
7.29237	0.79145
7.29551	0.82384
7.29865	1.08105
7.30179	0.74584
7.30493	0.83442
7.30808	0.85809
7.31122	0.85821
7.31436	0.81924
7.31750	0.71638
7.32064	0.83638
7.32378	0.93267
7.32693	0.81182
7.33007	0.89340
7.33321	0.88484
7.33635	0.88339
7.33949	0.84501
7.34264	0.81925
7.34578	0.82432
7.34892	0.81369
7.35206	0.76778
7.35520	0.88514
7.35835	0.92234
7.36149	0.90424
7.36463	0.93700
7.36777	0.77348
7.37091	0.97797
7.37406	0.87667
7.37720	0.80556
7.38034	0.86749
7.38348	0.80050
7.38662	0.94835
7.38976	0.96283
7.39291	0.93514
7.39605	0.94903
7.39919	0.93859
7.40233	0.81338
7.40547	0.91473
7.40862	0.87778
7.41176	0.88552
7.41490	0.84290
7.41804	0.83469
7.42118	0.81989
7.42433	0.82702
7.42747	0.92183
7.43061	1.01326
7.43375	0.86075
7.43689	0.87759
7.44004	0.86932
7.44318	1.00232
7.44632	0.83240
7.44946	0.76382
7.45260	0.75123
7.45574	0.86697
7.45889	1.00255
7.46203	0.97703
7.46517	0.90923
7.46831	0.94977
7.47145	0.97678
7.47460	0.99487
7.47774	0.86038
7.48088	0.84868
7.48402	1.03427
7.48716	0.94214
7.49031	0.82398
7.49345	0.83682
7.49659	0.94332
7.49973	0.93938
7.50287	0.98381
7.50602	0.83006
7.50916	0.91466
7.51230	0.91627
7.51544	0.86784
7.51858	0.90640
7.52172	0.83256
7.52487	1.00619
7.52801	1.00689
7.53115	1.00617
7.53429	0.93394
7.53743	1.02120
7.54058	0.83461
7.54372	0.89204
7.54686	1.08836
7.55000	0.98513
7.55314	0.95913
7.55629	0.84521
7.55943	0.94514
7.56257	1.00714
7.56571	1.04535
7.56885	0.93691
7.57200	1.08433
7.57514	0.94904
7.57828	1.04154
7.58142	0.84905
7.58456	0.92110
7.58771	0.91743
7.59085	0.89975
7.59399	1.00676
7.59713	0.96858
7.60027	0.94792
7.60341	0.90754
7.60656	1.00298
7.60970	1.08231
7.61284	0.88573
7.61598	0.97317
7.61912	0.79829
7.62227	0.94908
7.62541	0.99969
7.62855	0.90794
7.63169	1.00853
7.63483	0.94243
7.63798	0.92437
7.64112	1.03007
7.64426	0.84627
7.64740	0.97252
7.65054	1.03175
7.65369	0.99391
7.65683	1.04076
7.65997	0.98469
7.66311	1.02213
7.66625	1.14071
7.66939	0.97266
7.67254	0.94196
7.67568	0.90969
7.67882	0.85646
7.68196	0.89996
7.68510	1.07882
7.68825	0.88680
7.69139	0.86907
7.69453	1.02613
7.69767	0.76215
7.70081	0.98442
7.70396	0.92506
7.70710	0.99777
7.71024	0.84004
7.71338	0.96522
7.71652	1.00969
7.71967	0.95745
7.72281	0.91757
7.72595	1.13576
7.72909	0.93920
7.73223	0.88627
7.73537	1.10292
7.73852	0.84551
7.74166	0.94573
7.74480	0.88487
7.74794	0.92710
7.75108	0.96776
7.75423	0.91910
7.75737	1.01645
7.76051	0.80662
7.76365	1.15599
7.76679	1.08700
7.76994	0.98920
7.77308	1.02749
7.77622	0.96888
7.77936	1.05912
7.78250	1.04263
7.78565	0.90080
7.78879	1.01740
7.79193	0.91671
7.79507	0.94002
7.79821	1.01909
7.80135	1.02241
7.80450	1.05469
7.80764	1.13958
7.81078	0.95413
7.81392	0.93308
7.81706	1.00129
7.82021	0.87142
7.82335	0.91414
7.82649	0.96470
7.82963	0.97744
7.83277	0.89860
7.83592	1.15805
7.83906	0.98415
7.84220	1.09823
7.84534	0.97781
7.84848	1.06964
7.85163	0.96047
7.85477	0.98820
7.85791	0.93371
7.86105	1.03954
7.86419	0.96775
7.86733	1.09272
7.87048	1.06545
7.87362	0.93044
7.87676	1.00895
7.87990	1.03713
7.88304	0.99527
7.88619	0.81395
7.88933	1.07985
7.89247	0.98931
7.89561	0.93111
7.89875	0.97151
7.90190	0.98130
7.90504	0.93133
7.90818	0.99685
7.91132	1.01573
7.91446	0.97994
7.91761	1.03012
7.92075	0.89545
7.92389	1.00172
7.92703	0.93066
7.93017	0.98048
7.93331	0.84145
7.93646	0.78949
7.93960	0.97578
7.94274	0.99211
7.94588	0.90291
7.94902	1.02289
7.95217	0.98575
7.95531	1.04928
7.95845	0.86848
7.96159	1.03238
7.96473	1.16630
7.96788	1.05380
7.97102	0.89255
7.97416	1.01646
7.97730	1.03469
7.98044	0.97697
7.98359	1.01779
7.98673	1.01299
7.98987	1.01052
7.99301	0.93494
7.99615	0.87128
7.99929	0.97030
8.00244	1.13716
8.00558	0.98678
8.00872	0.98897
8.01186	0.89503
8.01500	0.91715
8.01815	0.93789
8.02129	1.05166
8.02443	1.15596
8.02757	1.05590
8.03071	1.00378
8.03386	0.79839
8.03700	0.89180
8.04014	0.99314
8.04328	0.94024
8.04642	1.01831
8.04957	0.84319
8.05271	1.14784
8.05585	0.96258
8.05899	1.04651
8.06213	1.03662
8.06527	1.01682
8.06842	1.04916
8.07156	1.02442
8.07470	1.10445
8.07784	0.85604
8.08098	0.89157
8.08413	0.89969
8.08727	1.07249
8.09041	1.07201
8.09355	0.86898
8.09669	0.93744
8.09984	0.97889
8.10298	1.00066
8.10612	0.87559
8.10926	0.93474
8.11240	0.90804
8.11555	0.96661
8.11869	1.00180
8.12183	1.01718
8.12497	0.96865
8.12811	1.02984
